date,close price,HBAN_SHE,HBAN_TA,HBAN_TL,market cap,PB Ratio
1983-08-23,3.08,,,,,
1983-08-24,2.97,,,,,
1983-08-25,2.94,,,,,
1983-08-26,3.08,,,,,
1983-08-29,3.08,,,,,
1983-08-30,3.11,,,,,
1983-08-31,3.14,,,,,
1983-09-01,3.2,,,,,
1983-09-02,3.23,,,,,
1983-09-06,3.28,,,,,
1983-09-07,3.28,,,,,
1983-09-08,3.31,,,,,
1983-09-09,3.34,,,,,
1983-09-12,3.34,,,,,
1983-09-13,3.34,,,,,
1983-09-14,3.34,,,,,
1983-09-15,3.43,,,,,
1983-09-16,3.46,,,,,
1983-09-19,3.51,,,,,
1983-09-20,3.53,,,,,
1983-09-21,3.51,,,,,
1983-09-22,3.51,,,,,
1983-09-23,3.48,,,,,
1983-09-26,3.46,,,,,
1983-09-27,3.38,,,,,
1983-09-28,3.37,,,,,
1983-09-29,3.36,,,,,
1983-09-30,3.34,,,,,
1983-10-03,3.28,,,,,
1983-10-04,3.31,,,,,
1983-10-05,3.31,,,,,
1983-10-06,3.34,,,,,
1983-10-07,3.31,,,,,
1983-10-10,3.31,,,,,
1983-10-11,3.34,,,,,
1983-10-12,3.28,,,,,
1983-10-13,3.17,,,,,
1983-10-14,3.17,,,,,
1983-10-17,3.2,,,,,
1983-10-18,3.2,,,,,
1983-10-19,3.28,,,,,
1983-10-20,3.26,,,,,
1983-10-21,3.17,,,,,
1983-10-24,3.06,,,,,
1983-10-25,3.14,,,,,
1983-10-26,3.11,,,,,
1983-10-27,3.11,,,,,
1983-10-28,3.08,,,,,
1983-10-31,3.06,,,,,
1983-11-01,3.11,,,,,
1983-11-02,3.08,,,,,
1983-11-03,3.08,,,,,
1983-11-04,3.06,,,,,
1983-11-07,3.06,,,,,
1983-11-08,3.06,,,,,
1983-11-09,3.0,,,,,
1983-11-10,3.06,,,,,
1983-11-11,3.06,,,,,
1983-11-14,3.06,,,,,
1983-11-15,3.03,,,,,
1983-11-16,3.06,,,,,
1983-11-17,3.08,,,,,
1983-11-18,3.14,,,,,
1983-11-21,3.17,,,,,
1983-11-22,3.14,,,,,
1983-11-23,3.26,,,,,
1983-11-25,3.23,,,,,
1983-11-28,3.23,,,,,
1983-11-29,3.28,,,,,
1983-11-30,3.31,,,,,
1983-12-01,3.34,,,,,
1983-12-02,3.31,,,,,
1983-12-05,3.31,,,,,
1983-12-06,3.31,,,,,
1983-12-07,3.31,,,,,
1983-12-08,3.31,,,,,
1983-12-09,3.31,,,,,
1983-12-12,3.31,,,,,
1983-12-13,3.31,,,,,
1983-12-14,3.31,,,,,
1983-12-15,3.31,,,,,
1983-12-16,3.36,,,,,
1983-12-19,3.34,,,,,
1983-12-20,3.31,,,,,
1983-12-21,3.34,,,,,
1983-12-22,3.31,,,,,
1983-12-23,3.31,,,,,
1983-12-27,3.31,,,,,
1983-12-28,3.31,,,,,
1983-12-29,3.31,,,,,
1983-12-30,3.37,,,,,
1984-01-03,3.37,,,,,
1984-01-04,3.48,,,,,
1984-01-05,3.51,,,,,
1984-01-06,3.51,,,,,
1984-01-09,3.51,,,,,
1984-01-10,3.51,,,,,
1984-01-11,3.46,,,,,
1984-01-12,3.43,,,,,
1984-01-13,3.43,,,,,
1984-01-16,3.46,,,,,
1984-01-17,3.48,,,,,
1984-01-18,3.48,,,,,
1984-01-19,3.43,,,,,
1984-01-20,3.43,,,,,
1984-01-23,3.46,,,,,
1984-01-24,3.48,,,,,
1984-01-25,3.48,,,,,
1984-01-26,3.47,,,,,
1984-01-27,3.5,,,,,
1984-01-30,3.48,,,,,
1984-01-31,3.48,,,,,
1984-02-01,3.57,,,,,
1984-02-02,3.58,,,,,
1984-02-03,3.6,,,,,
1984-02-06,3.54,,,,,
1984-02-07,3.54,,,,,
1984-02-08,3.58,,,,,
1984-02-09,3.54,,,,,
1984-02-10,3.54,,,,,
1984-02-13,3.48,,,,,
1984-02-14,3.51,,,,,
1984-02-15,3.48,,,,,
1984-02-16,3.46,,,,,
1984-02-17,3.4,,,,,
1984-02-21,3.37,,,,,
1984-02-22,3.37,,,,,
1984-02-23,3.34,,,,,
1984-02-24,3.28,,,,,
1984-02-27,3.28,,,,,
1984-02-28,3.31,,,,,
1984-02-29,3.34,,,,,
1984-03-01,3.34,,,,,
1984-03-02,3.43,,,,,
1984-03-05,3.43,,,,,
1984-03-06,3.38,,,,,
1984-03-07,3.37,,,,,
1984-03-08,3.37,,,,,
1984-03-09,3.4,,,,,
1984-03-12,3.37,,,,,
1984-03-13,3.37,,,,,
1984-03-14,3.37,,,,,
1984-03-15,3.37,,,,,
1984-03-16,3.38,,,,,
1984-03-19,3.37,,,,,
1984-03-20,3.37,,,,,
1984-03-21,3.37,,,,,
1984-03-22,3.37,,,,,
1984-03-23,3.34,,,,,
1984-03-26,3.31,,,,,
1984-03-27,3.37,,,,,
1984-03-28,3.31,,,,,
1984-03-29,3.37,,,,,
1984-03-30,3.41,,,,,
1984-04-02,3.37,,,,,
1984-04-03,3.37,,,,,
1984-04-04,3.37,,,,,
1984-04-05,3.33,,,,,
1984-04-06,3.34,,,,,
1984-04-09,3.31,,,,,
1984-04-10,3.28,,,,,
1984-04-11,3.23,,,,,
1984-04-12,3.2,,,,,
1984-04-13,3.23,,,,,
1984-04-16,3.23,,,,,
1984-04-17,3.26,,,,,
1984-04-18,3.2,,,,,
1984-04-19,3.17,,,,,
1984-04-23,3.03,,,,,
1984-04-24,3.0,,,,,
1984-04-25,2.97,,,,,
1984-04-26,3.17,,,,,
1984-04-27,3.24,,,,,
1984-04-30,3.14,,,,,
1984-05-01,3.17,,,,,
1984-05-02,3.17,,,,,
1984-05-03,3.14,,,,,
1984-05-04,3.2,,,,,
1984-05-07,3.16,,,,,
1984-05-08,3.14,,,,,
1984-05-09,3.2,,,,,
1984-05-10,3.14,,,,,
1984-05-11,3.17,,,,,
1984-05-14,3.08,,,,,
1984-05-15,3.14,,,,,
1984-05-16,3.11,,,,,
1984-05-17,3.1,,,,,
1984-05-18,3.08,,,,,
1984-05-21,3.06,,,,,
1984-05-22,3.06,,,,,
1984-05-23,3.08,,,,,
1984-05-24,3.04,,,,,
1984-05-25,3.08,,,,,
1984-05-29,3.06,,,,,
1984-05-30,3.03,,,,,
1984-05-31,3.03,,,,,
1984-06-01,3.11,,,,,
1984-06-04,3.14,,,,,
1984-06-05,3.2,,,,,
1984-06-06,3.18,,,,,
1984-06-07,3.2,,,,,
1984-06-08,3.23,,,,,
1984-06-11,3.23,,,,,
1984-06-12,3.23,,,,,
1984-06-13,3.2,,,,,
1984-06-14,3.2,,,,,
1984-06-15,3.23,,,,,
1984-06-18,3.17,,,,,
1984-06-19,3.23,,,,,
1984-06-20,3.23,,,,,
1984-06-21,3.17,,,,,
1984-06-22,3.17,,,,,
1984-06-25,3.17,,,,,
1984-06-26,3.17,,,,,
1984-06-27,3.17,,,,,
1984-06-28,3.23,,,,,
1984-06-29,3.31,,,,,
1984-07-02,3.33,,,,,
1984-07-03,3.31,,,,,
1984-07-05,3.33,,,,,
1984-07-06,3.26,,,,,
1984-07-09,3.26,,,,,
1984-07-10,3.26,,,,,
1984-07-11,3.31,,,,,
1984-07-12,3.26,,,,,
1984-07-13,3.31,,,,,
1984-07-16,3.28,,,,,
1984-07-17,3.3,,,,,
1984-07-18,3.28,,,,,
1984-07-19,3.34,,,,,
1984-07-20,3.31,,,,,
1984-07-23,3.31,,,,,
1984-07-24,3.28,,,,,
1984-07-25,3.28,,,,,
1984-07-26,3.31,,,,,
1984-07-27,3.31,,,,,
1984-07-30,3.06,,,,,
1984-07-31,3.0,,,,,
1984-08-01,3.06,,,,,
1984-08-02,3.06,,,,,
1984-08-03,3.06,,,,,
1984-08-06,3.06,,,,,
1984-08-07,3.06,,,,,
1984-08-08,3.06,,,,,
1984-08-09,3.06,,,,,
1984-08-10,3.11,,,,,
1984-08-13,3.14,,,,,
1984-08-14,3.2,,,,,
1984-08-15,3.31,,,,,
1984-08-16,3.28,,,,,
1984-08-17,3.34,,,,,
1984-08-20,3.31,,,,,
1984-08-21,3.43,,,,,
1984-08-22,3.43,,,,,
1984-08-23,3.43,,,,,
1984-08-24,3.46,,,,,
1984-08-27,3.43,,,,,
1984-08-28,3.46,,,,,
1984-08-29,3.48,,,,,
1984-08-30,3.4,,,,,
1984-08-31,3.4,,,,,
1984-09-04,3.43,,,,,
1984-09-05,3.43,,,,,
1984-09-06,3.4,,,,,
1984-09-07,3.43,,,,,
1984-09-10,3.4,,,,,
1984-09-11,3.44,,,,,
1984-09-12,3.44,,,,,
1984-09-13,3.43,,,,,
1984-09-14,3.46,,,,,
1984-09-17,3.46,,,,,
1984-09-18,3.46,,,,,
1984-09-19,3.54,,,,,
1984-09-20,3.57,,,,,
1984-09-21,3.66,,,,,
1984-09-24,3.66,,,,,
1984-09-25,3.66,,,,,
1984-09-26,3.67,,,,,
1984-09-27,3.66,,,,,
1984-09-28,3.66,,,,,
1984-10-01,3.66,,,,,
1984-10-02,3.66,,,,,
1984-10-03,3.63,,,,,
1984-10-04,3.66,,,,,
1984-10-05,3.6,,,,,
1984-10-08,3.57,,,,,
1984-10-09,3.57,,,,,
1984-10-10,3.63,,,,,
1984-10-11,3.66,,,,,
1984-10-12,3.68,,,,,
1984-10-15,3.66,,,,,
1984-10-16,3.63,,,,,
1984-10-17,3.66,,,,,
1984-10-18,3.66,,,,,
1984-10-19,3.63,,,,,
1984-10-22,3.66,,,,,
1984-10-23,3.66,,,,,
1984-10-24,3.63,,,,,
1984-10-25,3.63,,,,,
1984-10-26,3.63,,,,,
1984-10-29,3.6,,,,,
1984-10-30,3.66,,,,,
1984-10-31,3.6,,,,,
1984-11-01,3.6,,,,,
1984-11-02,3.66,,,,,
1984-11-05,3.66,,,,,
1984-11-06,3.74,,,,,
1984-11-07,3.77,,,,,
1984-11-08,3.76,,,,,
1984-11-09,3.83,,,,,
1984-11-12,3.86,,,,,
1984-11-13,3.86,,,,,
1984-11-14,3.86,,,,,
1984-11-15,3.86,,,,,
1984-11-16,3.83,,,,,
1984-11-19,3.8,,,,,
1984-11-20,3.8,,,,,
1984-11-21,3.8,,,,,
1984-11-23,3.91,,,,,
1984-11-26,3.94,,,,,
1984-11-27,4.06,,,,,
1984-11-28,4.11,,,,,
1984-11-29,4.03,,,,,
1984-11-30,4.06,,,,,
1984-12-03,4.01,,,,,
1984-12-04,4.0,,,,,
1984-12-05,4.03,,,,,
1984-12-06,4.0,,,,,
1984-12-07,4.03,,,,,
1984-12-10,4.03,,,,,
1984-12-11,4.08,,,,,
1984-12-12,4.08,,,,,
1984-12-13,4.03,,,,,
1984-12-14,4.03,,,,,
1984-12-17,4.04,,,,,
1984-12-18,4.06,,,,,
1984-12-19,4.06,,,,,
1984-12-20,4.11,,,,,
1984-12-21,4.11,,,,,
1984-12-24,4.08,,,,,
1984-12-26,4.14,,,,,
1984-12-27,4.11,,,,,
1984-12-28,4.08,,,,,
1984-12-31,4.11,,,,,
1985-01-02,4.03,,,,,
1985-01-03,4.0,,,,,
1985-01-04,4.03,,,,,
1985-01-07,3.94,,,,,
1985-01-08,3.91,,,,,
1985-01-09,3.91,,,,,
1985-01-10,3.96,,,,,
1985-01-11,3.97,,,,,
1985-01-14,3.93,,,,,
1985-01-15,3.97,,,,,
1985-01-16,3.97,,,,,
1985-01-17,4.08,,,,,
1985-01-18,4.03,,,,,
1985-01-21,4.08,,,,,
1985-01-22,4.08,,,,,
1985-01-23,4.11,,,,,
1985-01-24,4.06,,,,,
1985-01-25,4.11,,,,,
1985-01-28,4.14,,,,,
1985-01-29,4.13,,,,,
1985-01-30,4.17,,,,,
1985-01-31,4.11,,,,,
1985-02-01,4.14,,,,,
1985-02-04,4.11,,,,,
1985-02-05,4.16,,,,,
1985-02-06,4.17,,,,,
1985-02-07,4.14,,,,,
1985-02-08,4.23,,,,,
1985-02-11,4.26,,,,,
1985-02-12,4.26,,,,,
1985-02-13,4.26,,,,,
1985-02-14,4.31,,,,,
1985-02-15,4.51,,,,,
1985-02-19,4.48,,,,,
1985-02-20,4.48,,,,,
1985-02-21,4.63,,,,,
1985-02-22,4.54,,,,,
1985-02-25,4.4,,,,,
1985-02-26,4.37,,,,,
1985-02-27,4.34,,,,,
1985-02-28,4.2,,,,,
1985-03-01,4.11,,,,,
1985-03-04,4.2,,,,,
1985-03-05,4.2,,,,,
1985-03-06,4.17,,,,,
1985-03-07,4.17,,,,,
1985-03-08,4.23,,,,,
1985-03-11,4.2,,,,,
1985-03-12,4.2,,,,,
1985-03-13,4.2,,,,,
1985-03-14,4.24,,,,,
1985-03-15,4.26,,,,,
1985-03-18,4.28,,,,,
1985-03-19,4.28,,,,,
1985-03-20,4.28,,,,,
1985-03-21,4.26,,,,,
1985-03-22,4.33,,,,,
1985-03-25,4.34,,,,,
1985-03-26,4.4,,,,,
1985-03-27,4.34,,,,,
1985-03-28,4.37,,,,,
1985-03-29,4.37,,,,,
1985-04-01,4.41,,,,,
1985-04-02,4.46,,,,,
1985-04-03,4.5,,,,,
1985-04-04,4.48,,,,,
1985-04-08,4.51,,,,,
1985-04-09,4.51,,,,,
1985-04-10,4.51,,,,,
1985-04-11,4.64,,,,,
1985-04-12,4.6,,,,,
1985-04-15,4.66,,,,,
1985-04-16,4.68,,,,,
1985-04-17,4.74,,,,,
1985-04-18,4.8,,,,,
1985-04-19,4.8,,,,,
1985-04-22,4.88,,,,,
1985-04-23,5.0,,,,,
1985-04-24,5.03,,,,,
1985-04-25,4.94,,,,,
1985-04-26,4.98,,,,,
1985-04-29,5.03,,,,,
1985-04-30,4.94,,,,,
1985-05-01,4.8,,,,,
1985-05-02,4.74,,,,,
1985-05-03,4.71,,,,,
1985-05-06,4.77,,,,,
1985-05-07,4.77,,,,,
1985-05-08,4.91,,,,,
1985-05-09,4.85,,,,,
1985-05-10,4.91,,,,,
1985-05-13,4.85,,,,,
1985-05-14,4.8,,,,,
1985-05-15,4.8,,,,,
1985-05-16,4.88,,,,,
1985-05-17,4.97,,,,,
1985-05-20,5.03,,,,,
1985-05-21,5.03,,,,,
1985-05-22,5.05,,,,,
1985-05-23,5.11,,,,,
1985-05-24,5.05,,,,,
1985-05-28,5.14,,,,,
1985-05-29,5.08,,,,,
1985-05-30,5.11,,,,,
1985-05-31,5.11,,,,,
1985-06-03,5.2,,,,,
1985-06-04,5.11,,,,,
1985-06-05,5.11,,,,,
1985-06-06,5.11,,,,,
1985-06-07,5.11,,,,,
1985-06-10,5.17,,,,,
1985-06-11,5.28,,,,,
1985-06-12,5.23,,,,,
1985-06-13,5.2,,,,,
1985-06-14,5.24,,,,,
1985-06-17,5.2,,,,,
1985-06-18,5.21,,,,,
1985-06-19,5.25,,,,,
1985-06-20,5.25,,,,,
1985-06-21,5.25,,,,,
1985-06-24,5.25,,,,,
1985-06-25,5.25,,,,,
1985-06-26,5.25,,,,,
1985-06-27,5.25,,,,,
1985-06-28,5.28,,,,,
1985-07-01,5.25,,,,,
1985-07-02,5.2,,,,,
1985-07-03,5.23,,,,,
1985-07-05,5.2,,,,,
1985-07-08,5.2,,,,,
1985-07-09,5.17,,,,,
1985-07-10,5.31,,,,,
1985-07-11,5.4,,,,,
1985-07-12,5.65,,,,,
1985-07-15,5.6,,,,,
1985-07-16,5.63,,,,,
1985-07-17,5.6,,,,,
1985-07-18,5.6,,,,,
1985-07-19,5.6,,,,,
1985-07-22,5.57,,,,,
1985-07-23,5.48,,,,,
1985-07-24,5.2,,,,,
1985-07-25,5.4,,,,,
1985-07-26,5.37,,,,,
1985-07-29,5.37,,,,,
1985-07-30,5.34,,,,,
1985-07-31,5.31,,,,,
1985-08-01,5.37,,,,,
1985-08-02,5.43,,,,,
1985-08-05,5.43,,,,,
1985-08-06,5.31,,,,,
1985-08-07,5.2,,,,,
1985-08-08,5.14,,,,,
1985-08-09,5.25,,,,,
1985-08-12,5.25,,,,,
1985-08-13,5.2,,,,,
1985-08-14,5.25,,,,,
1985-08-15,5.25,,,,,
1985-08-16,5.25,,,,,
1985-08-19,5.31,,,,,
1985-08-20,5.25,,,,,
1985-08-21,5.31,,,,,
1985-08-22,5.31,,,,,
1985-08-23,5.25,,,,,
1985-08-26,5.25,,,,,
1985-08-27,5.31,,,,,
1985-08-28,5.31,,,,,
1985-08-29,5.25,,,,,
1985-08-30,5.31,,,,,
1985-09-03,5.31,,,,,
1985-09-04,5.37,,,,,
1985-09-05,5.43,,,,,
1985-09-06,5.4,,,,,
1985-09-09,5.31,,,,,
1985-09-10,5.37,,,,,
1985-09-11,5.14,,,,,
1985-09-12,4.97,,,,,
1985-09-13,5.03,,,,,
1985-09-16,4.97,,,,,
1985-09-17,4.97,,,,,
1985-09-18,5.08,,,,,
1985-09-19,4.97,,,,,
1985-09-20,5.08,,,,,
1985-09-23,5.14,,,,,
1985-09-24,5.2,,,,,
1985-09-25,5.28,,,,,
1985-09-26,5.31,,,,,
1985-09-30,5.25,,,,,
1985-10-01,5.31,,,,,
1985-10-02,5.25,,,,,
1985-10-03,5.25,,,,,
1985-10-04,5.25,,,,,
1985-10-07,5.25,,,,,
1985-10-08,5.31,,,,,
1985-10-09,5.31,,,,,
1985-10-10,5.25,,,,,
1985-10-11,5.31,,,,,
1985-10-14,5.25,,,,,
1985-10-15,5.25,,,,,
1985-10-16,5.25,,,,,
1985-10-17,5.14,,,,,
1985-10-18,5.14,,,,,
1985-10-21,5.14,,,,,
1985-10-22,5.2,,,,,
1985-10-23,5.2,,,,,
1985-10-24,5.14,,,,,
1985-10-25,5.25,,,,,
1985-10-28,5.2,,,,,
1985-10-29,5.2,,,,,
1985-10-30,5.25,,,,,
1985-10-31,5.2,,,,,
1985-11-01,5.2,,,,,
1985-11-04,5.25,,,,,
1985-11-05,5.31,,,,,
1985-11-06,5.31,,,,,
1985-11-07,5.25,,,,,
1985-11-08,5.17,,,,,
1985-11-11,5.14,,,,,
1985-11-12,5.25,,,,,
1985-11-13,5.28,,,,,
1985-11-14,5.6,,,,,
1985-11-15,5.71,,,,,
1985-11-18,5.71,,,,,
1985-11-19,5.71,,,,,
1985-11-20,5.71,,,,,
1985-11-21,5.83,,,,,
1985-11-22,6.0,,,,,
1985-11-25,6.0,,,,,
1985-11-26,5.97,,,,,
1985-11-27,6.0,,,,,
1985-11-29,6.05,,,,,
1985-12-02,6.05,,,,,
1985-12-03,6.0,,,,,
1985-12-04,6.05,,,,,
1985-12-05,6.17,,,,,
1985-12-06,6.17,,,,,
1985-12-09,6.23,,,,,
1985-12-10,6.23,,,,,
1985-12-11,6.23,,,,,
1985-12-12,6.17,,,,,
1985-12-13,6.23,,,,,
1985-12-16,6.17,,,,,
1985-12-17,6.11,,,,,
1985-12-18,6.05,,,,,
1985-12-19,6.0,,,,,
1985-12-20,6.05,,,,,
1985-12-23,6.05,,,,,
1985-12-24,6.05,,,,,
1985-12-26,6.0,,,,,
1985-12-27,6.0,,,,,
1985-12-30,6.05,,,,,
1985-12-31,6.0,,,,,
1986-01-02,5.94,,,,,
1986-01-03,5.88,,,,,
1986-01-06,5.88,,,,,
1986-01-07,5.94,,,,,
1986-01-08,5.94,,,,,
1986-01-09,5.83,,,,,
1986-01-10,5.71,,,,,
1986-01-13,5.71,,,,,
1986-01-14,5.65,,,,,
1986-01-15,5.65,,,,,
1986-01-16,5.83,,,,,
1986-01-17,5.71,,,,,
1986-01-20,5.6,,,,,
1986-01-21,5.65,,,,,
1986-01-22,5.65,,,,,
1986-01-23,5.6,,,,,
1986-01-24,5.65,,,,,
1986-01-27,5.71,,,,,
1986-01-28,5.65,,,,,
1986-01-29,5.85,,,,,
1986-01-30,5.94,,,,,
1986-01-31,5.94,,,,,
1986-02-03,6.0,,,,,
1986-02-04,6.05,,,,,
1986-02-05,6.11,,,,,
1986-02-06,6.11,,,,,
1986-02-07,5.94,,,,,
1986-02-10,6.0,,,,,
1986-02-11,6.0,,,,,
1986-02-12,6.05,,,,,
1986-02-13,6.11,,,,,
1986-02-14,6.05,,,,,
1986-02-18,6.34,,,,,
1986-02-19,6.34,,,,,
1986-02-20,6.34,,,,,
1986-02-21,6.4,,,,,
1986-02-24,6.4,,,,,
1986-02-25,6.4,,,,,
1986-02-26,6.34,,,,,
1986-02-27,6.34,,,,,
1986-02-28,6.4,,,,,
1986-03-03,6.4,,,,,
1986-03-04,6.4,,,,,
1986-03-05,6.34,,,,,
1986-03-06,6.34,,,,,
1986-03-07,6.4,,,,,
1986-03-10,6.4,,,,,
1986-03-11,6.4,,,,,
1986-03-12,6.34,,,,,
1986-03-13,6.4,,,,,
1986-03-14,6.34,,,,,
1986-03-17,6.68,,,,,
1986-03-18,6.8,,,,,
1986-03-19,6.97,,,,,
1986-03-20,7.2,,,,,
1986-03-21,7.43,,,,,
1986-03-24,7.43,,,,,
1986-03-25,6.97,,,,,
1986-03-26,7.08,,,,,
1986-03-27,7.25,,,,,
1986-03-31,7.25,,,,,
1986-04-01,7.43,,,,,
1986-04-02,7.43,,,,,
1986-04-03,7.48,,,,,
1986-04-04,7.37,,,,,
1986-04-07,7.37,,,,,
1986-04-08,7.31,,,,,
1986-04-09,7.23,,,,,
1986-04-10,7.23,,,,,
1986-04-11,7.25,,,,,
1986-04-14,7.08,,,,,
1986-04-15,7.08,,,,,
1986-04-16,7.2,,,,,
1986-04-17,7.25,,,,,
1986-04-18,7.25,,,,,
1986-04-21,7.14,,,,,
1986-04-22,7.08,,,,,
1986-04-23,7.14,,,,,
1986-04-24,7.03,,,,,
1986-04-25,7.08,,,,,
1986-04-28,6.91,,,,,
1986-04-29,6.85,,,,,
1986-04-30,6.91,,,,,
1986-05-01,6.85,,,,,
1986-05-02,6.91,,,,,
1986-05-05,6.91,,,,,
1986-05-06,6.8,,,,,
1986-05-07,6.51,,,,,
1986-05-08,6.65,,,,,
1986-05-09,6.68,,,,,
1986-05-12,6.88,,,,,
1986-05-13,6.8,,,,,
1986-05-14,6.8,,,,,
1986-05-15,6.8,,,,,
1986-05-16,6.85,,,,,
1986-05-19,6.8,,,,,
1986-05-20,6.85,,,,,
1986-05-21,6.85,,,,,
1986-05-22,6.91,,,,,
1986-05-23,6.91,,,,,
1986-05-27,7.03,,,,,
1986-05-28,7.08,,,,,
1986-05-29,7.14,,,,,
1986-05-30,7.2,,,,,
1986-06-02,7.37,,,,,
1986-06-03,7.43,,,,,
1986-06-04,7.43,,,,,
1986-06-05,7.45,,,,,
1986-06-06,7.45,,,,,
1986-06-09,7.34,,,,,
1986-06-10,7.31,,,,,
1986-06-11,7.25,,,,,
1986-06-12,7.31,,,,,
1986-06-13,7.31,,,,,
1986-06-16,7.37,,,,,
1986-06-17,7.31,,,,,
1986-06-18,7.31,,,,,
1986-06-19,7.37,,,,,
1986-06-20,7.37,,,,,
1986-06-23,7.31,,,,,
1986-06-24,7.43,,,,,
1986-06-25,7.43,,,,,
1986-06-26,7.48,,,,,
1986-06-27,7.88,,,,,
1986-06-30,8.28,,,,,
1986-07-01,8.34,,,,,
1986-07-02,8.28,,,,,
1986-07-03,7.65,,,,,
1986-07-07,7.48,,,,,
1986-07-08,7.34,,,,,
1986-07-09,7.31,,,,,
1986-07-10,7.48,,,,,
1986-07-11,7.54,,,,,
1986-07-14,7.37,,,,,
1986-07-15,6.97,,,,,
1986-07-16,6.97,,,,,
1986-07-17,6.97,,,,,
1986-07-18,7.03,,,,,
1986-07-21,6.97,,,,,
1986-07-22,6.97,,,,,
1986-07-23,7.08,,,,,
1986-07-24,7.2,,,,,
1986-07-25,7.14,,,,,
1986-07-28,7.03,,,,,
1986-07-29,6.91,,,,,
1986-07-30,6.85,,,,,
1986-07-31,6.8,,,,,
1986-08-01,6.8,,,,,
1986-08-04,6.68,,,,,
1986-08-05,6.57,,,,,
1986-08-06,6.51,,,,,
1986-08-07,6.34,,,,,
1986-08-08,6.23,,,,,
1986-08-11,6.23,,,,,
1986-08-12,6.51,,,,,
1986-08-13,6.45,,,,,
1986-08-14,6.45,,,,,
1986-08-15,6.45,,,,,
1986-08-18,6.45,,,,,
1986-08-19,6.51,,,,,
1986-08-20,6.68,,,,,
1986-08-21,6.63,,,,,
1986-08-22,6.68,,,,,
1986-08-25,6.68,,,,,
1986-08-26,6.57,,,,,
1986-08-27,6.63,,,,,
1986-08-28,6.54,,,,,
1986-08-29,6.51,,,,,
1986-09-02,6.51,,,,,
1986-09-03,6.4,,,,,
1986-09-04,6.4,,,,,
1986-09-05,6.23,,,,,
1986-09-08,6.0,,,,,
1986-09-09,6.05,,,,,
1986-09-10,6.0,,,,,
1986-09-11,5.83,,,,,
1986-09-12,5.77,,,,,
1986-09-15,5.65,,,,,
1986-09-16,5.54,,,,,
1986-09-17,5.65,,,,,
1986-09-18,5.65,,,,,
1986-09-19,5.77,,,,,
1986-09-22,5.88,,,,,
1986-09-23,5.88,,,,,
1986-09-24,6.28,,,,,
1986-09-25,6.23,,,,,
1986-09-26,6.17,,,,,
1986-09-29,6.17,,,,,
1986-09-30,6.28,,,,,
1986-10-01,6.17,,,,,
1986-10-02,6.17,,,,,
1986-10-03,6.17,,,,,
1986-10-06,6.05,,,,,
1986-10-07,5.94,,,,,
1986-10-08,5.91,,,,,
1986-10-09,5.83,,,,,
1986-10-10,5.88,,,,,
1986-10-13,5.88,,,,,
1986-10-14,5.83,,,,,
1986-10-15,5.8,,,,,
1986-10-16,5.88,,,,,
1986-10-17,5.8,,,,,
1986-10-20,5.6,,,,,
1986-10-21,5.6,,,,,
1986-10-22,5.71,,,,,
1986-10-23,5.65,,,,,
1986-10-24,5.71,,,,,
1986-10-27,5.71,,,,,
1986-10-28,5.71,,,,,
1986-10-29,5.71,,,,,
1986-10-30,5.77,,,,,
1986-10-31,5.65,,,,,
1986-11-03,5.77,,,,,
1986-11-04,5.77,,,,,
1986-11-05,5.77,,,,,
1986-11-06,5.83,,,,,
1986-11-07,5.83,,,,,
1986-11-10,5.83,,,,,
1986-11-11,5.77,,,,,
1986-11-12,5.77,,,,,
1986-11-13,5.6,,,,,
1986-11-14,5.54,,,,,
1986-11-17,5.6,,,,,
1986-11-18,5.6,,,,,
1986-11-19,5.54,,,,,
1986-11-20,5.65,,,,,
1986-11-21,5.65,,,,,
1986-11-24,5.6,,,,,
1986-11-25,5.71,,,,,
1986-11-26,5.83,,,,,
1986-11-28,5.77,,,,,
1986-12-01,5.83,,,,,
1986-12-02,5.83,,,,,
1986-12-03,5.94,,,,,
1986-12-04,5.88,,,,,
1986-12-05,5.94,,,,,
1986-12-08,5.77,,,,,
1986-12-09,5.6,,,,,
1986-12-10,5.6,,,,,
1986-12-11,5.54,,,,,
1986-12-12,5.48,,,,,
1986-12-15,5.31,,,,,
1986-12-16,5.54,,,,,
1986-12-17,5.54,,,,,
1986-12-18,5.43,,,,,
1986-12-19,5.28,,,,,
1986-12-22,5.17,,,,,
1986-12-23,5.2,,,,,
1986-12-24,5.34,,,,,
1986-12-26,5.43,,,,,
1986-12-29,5.48,,,,,
1986-12-30,5.48,,,,,
1986-12-31,5.48,,,,,
1987-01-02,5.6,,,,,
1987-01-05,5.77,,,,,
1987-01-06,5.94,,,,,
1987-01-07,5.94,,,,,
1987-01-08,6.05,,,,,
1987-01-09,6.2,,,,,
1987-01-12,6.4,,,,,
1987-01-13,6.45,,,,,
1987-01-14,6.45,,,,,
1987-01-15,6.4,,,,,
1987-01-16,6.28,,,,,
1987-01-19,6.25,,,,,
1987-01-20,6.17,,,,,
1987-01-21,6.23,,,,,
1987-01-22,6.11,,,,,
1987-01-23,6.11,,,,,
1987-01-26,6.05,,,,,
1987-01-27,6.0,,,,,
1987-01-28,5.94,,,,,
1987-01-29,5.88,,,,,
1987-01-30,5.94,,,,,
1987-02-02,6.05,,,,,
1987-02-03,6.11,,,,,
